marca_tiempo,id_ruta,nombre_ruta,dia_semana,numero_dia,hora,intervalo_min,pasajeros,es_hora_pico,es_fin_semana,es_quincena,tipo_ruta,popularidad,tiene_retraso
2025-09-01 20:55:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,20,6,16,True,False,False,urbana,1.01,False
2025-09-01 21:01:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,21,27,0,False,False,False,urbana,1.01,True
2025-09-01 21:28:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,21,22,19,False,False,False,urbana,1.01,True
2025-09-01 21:50:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,21,19,0,False,False,False,urbana,1.01,True
2025-09-01 22:09:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,22,22,32,False,False,False,urbana,1.01,False
2025-09-01 22:31:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,22,19,1,False,False,False,urbana,1.01,False
2025-09-01 22:50:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,22,14,6,False,False,False,urbana,1.01,False
2025-09-01 23:04:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,23,19,14,False,False,False,urbana,1.01,False
2025-09-01 23:23:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,23,13,18,False,False,False,urbana,1.01,False
2025-09-01 23:36:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,23,20,6,False,False,False,urbana,1.01,False
2025-09-01 23:56:00,42,Estación La Cabima- Tumba Muerto- Directo-Albrook,Lunes,0,23,18,0,False,False,False,urbana,1.01,False
2025-09-01 04:00:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,4,42,2,False,False,False,urbana,1.24,True
2025-09-01 04:42:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,4,31,9,False,False,False,urbana,1.24,True
2025-09-01 05:13:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,5,20,26,False,False,False,urbana,1.24,True
2025-09-01 05:33:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,5,25,28,False,False,False,urbana,1.24,True
2025-09-01 05:58:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,5,24,12,False,False,False,urbana,1.24,True
2025-09-01 06:22:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,6,23,26,True,False,False,urbana,1.24,True
2025-09-01 06:45:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,6,23,29,True,False,False,urbana,1.24,True
2025-09-01 07:08:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,7,16,11,True,False,False,urbana,1.24,True
2025-09-01 07:24:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,7,19,60,True,False,False,urbana,1.24,True
2025-09-01 07:43:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,7,14,0,True,False,False,urbana,1.24,True
2025-09-01 07:57:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,7,11,33,True,False,False,urbana,1.24,True
2025-09-01 08:08:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,8,8,41,True,False,False,urbana,1.24,False
2025-09-01 08:16:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,8,6,8,True,False,False,urbana,1.24,False
2025-09-01 08:22:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,8,8,47,True,False,False,urbana,1.24,False
2025-09-01 08:30:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,8,8,60,True,False,False,urbana,1.24,False
2025-09-01 08:38:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,8,6,7,True,False,False,urbana,1.24,False
2025-09-01 08:44:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,8,7,7,True,False,False,urbana,1.24,False
2025-09-01 08:51:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,8,5,48,True,False,False,urbana,1.24,False
2025-09-01 08:56:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,8,6,47,True,False,False,urbana,1.24,False
2025-09-01 09:02:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,9,9,60,True,False,False,urbana,1.24,False
2025-09-01 09:11:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,9,6,0,True,False,False,urbana,1.24,False
2025-09-01 09:17:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,9,8,21,True,False,False,urbana,1.24,False
2025-09-01 09:25:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,9,7,0,True,False,False,urbana,1.24,False
2025-09-01 09:32:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,9,6,49,True,False,False,urbana,1.24,False
2025-09-01 09:38:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,9,9,37,True,False,False,urbana,1.24,False
2025-09-01 09:47:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,9,5,23,True,False,False,urbana,1.24,False
2025-09-01 09:52:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,9,6,26,True,False,False,urbana,1.24,False
2025-09-01 09:58:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,9,7,60,True,False,False,urbana,1.24,False
2025-09-01 10:05:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,10,16,0,False,False,False,urbana,1.24,True
2025-09-01 10:21:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,10,25,16,False,False,False,urbana,1.24,True
2025-09-01 10:46:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,10,21,23,False,False,False,urbana,1.24,True
2025-09-01 11:07:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,11,16,21,False,False,False,urbana,1.24,True
2025-09-01 11:23:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,11,14,0,False,False,False,urbana,1.24,False
2025-09-01 11:37:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,11,8,0,False,False,False,urbana,1.24,False
2025-09-01 11:45:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,11,10,17,False,False,False,urbana,1.24,False
2025-09-01 11:55:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,11,11,24,False,False,False,urbana,1.24,False
2025-09-01 12:06:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,12,12,12,False,False,False,urbana,1.24,False
2025-09-01 12:18:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,12,9,0,False,False,False,urbana,1.24,False
2025-09-01 12:27:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,12,13,22,False,False,False,urbana,1.24,False
2025-09-01 12:40:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,12,13,27,False,False,False,urbana,1.24,False
2025-09-01 12:53:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,12,12,12,False,False,False,urbana,1.24,False
2025-09-01 13:05:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,13,10,36,False,False,False,urbana,1.24,False
2025-09-01 13:15:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,13,10,14,False,False,False,urbana,1.24,False
2025-09-01 13:25:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,13,10,27,False,False,False,urbana,1.24,False
2025-09-01 13:35:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,13,13,0,False,False,False,urbana,1.24,False
2025-09-01 13:48:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,13,10,4,False,False,False,urbana,1.24,False
2025-09-01 13:58:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,13,8,26,False,False,False,urbana,1.24,False
2025-09-01 14:06:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,14,13,47,False,False,False,urbana,1.24,False
2025-09-01 14:19:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,14,12,19,False,False,False,urbana,1.24,False
2025-09-01 14:31:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,14,13,32,False,False,False,urbana,1.24,False
2025-09-01 14:44:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,14,12,3,False,False,False,urbana,1.24,False
2025-09-01 14:56:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,14,8,34,False,False,False,urbana,1.24,False
2025-09-01 15:04:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,15,11,34,False,False,False,urbana,1.24,False
2025-09-01 15:15:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,15,10,3,False,False,False,urbana,1.24,False
2025-09-01 15:25:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,15,11,27,False,False,False,urbana,1.24,False
2025-09-01 15:36:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,15,13,36,False,False,False,urbana,1.24,False
2025-09-01 15:49:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,15,8,0,False,False,False,urbana,1.24,False
2025-09-01 15:57:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,15,14,19,False,False,False,urbana,1.24,False
2025-09-01 16:11:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,16,7,1,False,False,False,urbana,1.24,False
2025-09-01 16:18:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,16,9,18,False,False,False,urbana,1.24,False
2025-09-01 16:27:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,16,13,13,False,False,False,urbana,1.24,False
2025-09-01 16:40:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,16,11,9,False,False,False,urbana,1.24,False
2025-09-01 16:51:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,16,11,32,False,False,False,urbana,1.24,False
2025-09-01 17:02:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,7,12,True,False,False,urbana,1.24,False
2025-09-01 17:09:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,7,36,True,False,False,urbana,1.24,False
2025-09-01 17:16:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,5,16,True,False,False,urbana,1.24,False
2025-09-01 17:21:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,7,60,True,False,False,urbana,1.24,False
2025-09-01 17:28:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,6,51,True,False,False,urbana,1.24,False
2025-09-01 17:34:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,6,32,True,False,False,urbana,1.24,False
2025-09-01 17:40:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,6,26,True,False,False,urbana,1.24,False
2025-09-01 17:46:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,6,26,True,False,False,urbana,1.24,False
2025-09-01 17:52:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,7,16,True,False,False,urbana,1.24,False
2025-09-01 17:59:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,17,5,33,True,False,False,urbana,1.24,False
2025-09-01 18:04:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,18,6,21,True,False,False,urbana,1.24,False
2025-09-01 18:10:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,18,7,49,True,False,False,urbana,1.24,False
2025-09-01 18:17:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,18,9,18,True,False,False,urbana,1.24,False
2025-09-01 18:26:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,18,6,37,True,False,False,urbana,1.24,False
2025-09-01 18:32:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,18,8,48,True,False,False,urbana,1.24,False
2025-09-01 18:40:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,18,5,59,True,False,False,urbana,1.24,False
2025-09-01 18:45:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,18,8,29,True,False,False,urbana,1.24,False
2025-09-01 18:53:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,18,8,47,True,False,False,urbana,1.24,False
2025-09-01 19:01:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,7,3,True,False,False,urbana,1.24,False
2025-09-01 19:08:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,5,9,True,False,False,urbana,1.24,False
2025-09-01 19:13:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,8,60,True,False,False,urbana,1.24,False
2025-09-01 19:21:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,6,43,True,False,False,urbana,1.24,False
2025-09-01 19:27:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,6,6,True,False,False,urbana,1.24,False
2025-09-01 19:33:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,6,59,True,False,False,urbana,1.24,False
2025-09-01 19:39:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,6,23,True,False,False,urbana,1.24,False
2025-09-01 19:45:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,6,43,True,False,False,urbana,1.24,False
2025-09-01 19:51:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,8,0,True,False,False,urbana,1.24,False
2025-09-01 19:59:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,19,6,43,True,False,False,urbana,1.24,False
2025-09-01 20:05:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,20,7,21,True,False,False,urbana,1.24,False
2025-09-01 20:12:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,20,8,41,True,False,False,urbana,1.24,False
2025-09-01 20:20:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,20,5,32,True,False,False,urbana,1.24,False
2025-09-01 20:25:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,20,6,54,True,False,False,urbana,1.24,False
2025-09-01 20:31:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,20,5,44,True,False,False,urbana,1.24,False
2025-09-01 20:36:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,20,5,58,True,False,False,urbana,1.24,False
2025-09-01 20:41:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,20,5,47,True,False,False,urbana,1.24,False
2025-09-01 20:46:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,20,6,14,True,False,False,urbana,1.24,False
2025-09-01 20:52:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,20,8,60,True,False,False,urbana,1.24,False
2025-09-01 21:00:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,21,19,14,False,False,False,urbana,1.24,True
2025-09-01 21:19:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,21,25,27,False,False,False,urbana,1.24,True
2025-09-01 21:44:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,21,27,27,False,False,False,urbana,1.24,True
2025-09-01 22:11:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,22,23,9,False,False,False,urbana,1.24,True
2025-09-01 22:34:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,22,23,8,False,False,False,urbana,1.24,True
2025-09-01 22:57:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,22,23,2,False,False,False,urbana,1.24,False
2025-09-01 23:20:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,23,15,13,False,False,False,urbana,1.24,False
2025-09-01 23:35:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,23,17,21,False,False,False,urbana,1.24,False
2025-09-01 23:52:00,43,Estación La Cabima-Corredor Norte-Albrook,Lunes,0,23,18,2,False,False,False,urbana,1.24,False
2025-09-01 04:00:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,4,37,11,False,False,False,urbana,0.87,True
2025-09-01 04:37:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,4,33,13,False,False,False,urbana,0.87,True
2025-09-01 05:10:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,5,19,5,False,False,False,urbana,0.87,True
2025-09-01 05:29:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,5,18,6,False,False,False,urbana,0.87,True
2025-09-01 05:47:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,5,17,14,False,False,False,urbana,0.87,True
2025-09-01 06:04:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,6,18,20,True,False,False,urbana,0.87,True
2025-09-01 06:22:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,6,13,5,True,False,False,urbana,0.87,True
2025-09-01 06:35:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,6,17,12,True,False,False,urbana,0.87,True
2025-09-01 06:52:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,6,15,45,True,False,False,urbana,0.87,True
2025-09-01 07:07:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,7,12,32,True,False,False,urbana,0.87,True
2025-09-01 07:19:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,7,10,29,True,False,False,urbana,0.87,True
2025-09-01 07:29:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,7,7,37,True,False,False,urbana,0.87,False
2025-09-01 07:36:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,7,6,30,True,False,False,urbana,0.87,False
2025-09-01 07:42:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,7,7,13,True,False,False,urbana,0.87,False
2025-09-01 07:49:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,7,8,43,True,False,False,urbana,0.87,False
2025-09-01 07:57:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,7,6,32,True,False,False,urbana,0.87,False
2025-09-01 08:03:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,4,33,True,False,False,urbana,0.87,False
2025-09-01 08:07:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,7,33,True,False,False,urbana,0.87,False
2025-09-01 08:14:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,7,38,True,False,False,urbana,0.87,False
2025-09-01 08:21:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,4,26,True,False,False,urbana,0.87,False
2025-09-01 08:25:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,8,28,True,False,False,urbana,0.87,False
2025-09-01 08:33:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,5,26,True,False,False,urbana,0.87,False
2025-09-01 08:38:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,7,9,True,False,False,urbana,0.87,False
2025-09-01 08:45:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,5,33,True,False,False,urbana,0.87,False
2025-09-01 08:50:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,5,32,True,False,False,urbana,0.87,False
2025-09-01 08:55:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,4,30,True,False,False,urbana,0.87,False
2025-09-01 08:59:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,8,6,34,True,False,False,urbana,0.87,False
2025-09-01 09:05:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,9,5,25,True,False,False,urbana,0.87,False
2025-09-01 09:10:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,9,7,31,True,False,False,urbana,0.87,False
2025-09-01 09:17:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,9,6,53,True,False,False,urbana,0.87,False
2025-09-01 09:23:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,9,8,12,True,False,False,urbana,0.87,False
2025-09-01 09:31:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,9,6,4,True,False,False,urbana,0.87,False
2025-09-01 09:37:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,9,6,0,True,False,False,urbana,0.87,False
2025-09-01 09:43:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,9,8,5,True,False,False,urbana,0.87,False
2025-09-01 09:51:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,9,6,37,True,False,False,urbana,0.87,False
2025-09-01 09:57:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,9,6,7,True,False,False,urbana,0.87,False
2025-09-01 10:03:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,10,17,12,False,False,False,urbana,0.87,True
2025-09-01 10:20:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,10,18,5,False,False,False,urbana,0.87,True
2025-09-01 10:38:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,10,16,13,False,False,False,urbana,0.87,True
2025-09-01 10:54:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,10,21,5,False,False,False,urbana,0.87,True
2025-09-01 11:15:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,11,18,20,False,False,False,urbana,0.87,True
2025-09-01 11:33:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,11,12,14,False,False,False,urbana,0.87,False
2025-09-01 11:45:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,11,10,26,False,False,False,urbana,0.87,False
2025-09-01 11:55:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,11,12,18,False,False,False,urbana,0.87,False
2025-09-01 12:07:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,12,9,11,False,False,False,urbana,0.87,False
2025-09-01 12:16:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,12,11,22,False,False,False,urbana,0.87,False
2025-09-01 12:27:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,12,8,4,False,False,False,urbana,0.87,False
2025-09-01 12:35:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,12,7,8,False,False,False,urbana,0.87,False
2025-09-01 12:42:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,12,8,3,False,False,False,urbana,0.87,False
2025-09-01 12:50:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,12,11,13,False,False,False,urbana,0.87,False
2025-09-01 13:01:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,13,8,0,False,False,False,urbana,0.87,False
2025-09-01 13:09:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,13,7,12,False,False,False,urbana,0.87,False
2025-09-01 13:16:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,13,9,11,False,False,False,urbana,0.87,False
2025-09-01 13:25:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,13,12,10,False,False,False,urbana,0.87,False
2025-09-01 13:37:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,13,10,24,False,False,False,urbana,0.87,False
2025-09-01 13:47:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,13,6,33,False,False,False,urbana,0.87,False
2025-09-01 13:53:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,13,7,3,False,False,False,urbana,0.87,False
2025-09-01 14:00:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,14,7,19,False,False,False,urbana,0.87,False
2025-09-01 14:07:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,14,8,19,False,False,False,urbana,0.87,False
2025-09-01 14:15:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,14,7,21,False,False,False,urbana,0.87,False
2025-09-01 14:22:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,14,10,20,False,False,False,urbana,0.87,False
2025-09-01 14:32:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,14,11,0,False,False,False,urbana,0.87,False
2025-09-01 14:43:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,14,11,11,False,False,False,urbana,0.87,False
2025-09-01 14:54:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,14,12,26,False,False,False,urbana,0.87,False
2025-09-01 15:06:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,15,9,22,False,False,False,urbana,0.87,False
2025-09-01 15:15:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,15,10,11,False,False,False,urbana,0.87,False
2025-09-01 15:25:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,15,8,24,False,False,False,urbana,0.87,False
2025-09-01 15:33:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,15,9,13,False,False,False,urbana,0.87,False
2025-09-01 15:42:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,15,8,18,False,False,False,urbana,0.87,False
2025-09-01 15:50:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,15,8,19,False,False,False,urbana,0.87,False
2025-09-01 15:58:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,15,10,1,False,False,False,urbana,0.87,False
2025-09-01 16:08:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,16,9,1,False,False,False,urbana,0.87,False
2025-09-01 16:17:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,16,11,8,False,False,False,urbana,0.87,False
2025-09-01 16:28:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,16,12,9,False,False,False,urbana,0.87,False
2025-09-01 16:40:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,16,9,6,False,False,False,urbana,0.87,False
2025-09-01 16:49:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,16,11,13,False,False,False,urbana,0.87,False
2025-09-01 17:00:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,7,0,True,False,False,urbana,0.87,False
2025-09-01 17:07:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,4,60,True,False,False,urbana,0.87,False
2025-09-01 17:11:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,6,20,True,False,False,urbana,0.87,False
2025-09-01 17:17:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,4,42,True,False,False,urbana,0.87,False
2025-09-01 17:21:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,5,26,True,False,False,urbana,0.87,False
2025-09-01 17:26:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,5,36,True,False,False,urbana,0.87,False
2025-09-01 17:31:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,4,16,True,False,False,urbana,0.87,False
2025-09-01 17:35:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,7,35,True,False,False,urbana,0.87,False
2025-09-01 17:42:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,6,15,True,False,False,urbana,0.87,False
2025-09-01 17:48:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,7,21,True,False,False,urbana,0.87,False
2025-09-01 17:55:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,17,7,14,True,False,False,urbana,0.87,False
2025-09-01 18:02:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,18,7,45,True,False,False,urbana,0.87,False
2025-09-01 18:09:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,18,8,13,True,False,False,urbana,0.87,False
2025-09-01 18:17:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,18,7,45,True,False,False,urbana,0.87,False
2025-09-01 18:24:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,18,4,26,True,False,False,urbana,0.87,False
2025-09-01 18:28:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,18,7,20,True,False,False,urbana,0.87,False
2025-09-01 18:35:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,18,6,8,True,False,False,urbana,0.87,False
2025-09-01 18:41:00,44,Estación La Cabima-Autopista-Albrook,Lunes,0,18,8,34,True,False,False,urbana,0.87,False
