tipo_crimen,año,mes,provincia,sexo,rango_de_edad,tipo_de_arma_utilizada
Homicidio,2021,Febrero,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2021,Febrero,Colón,No disponible,0-4,No disponible
Homicidio,2021,Febrero,Colón,No disponible,No disponible,No disponible
Homicidio,2021,Febrero,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Febrero,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Febrero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Febrero,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Febrero,Panamá Oeste,No disponible,18-24,Arma Blanca
Homicidio,2021,Febrero,Panamá Oeste,No disponible,50-54,Asfixia Mecánica
Homicidio,2021,Febrero,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2021,Febrero,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Febrero,Panamá Oeste,No disponible,70-74,Arma de Fuego
Homicidio,2021,Febrero,Panamá Oeste,No disponible,65-69,Arma de Fuego
Homicidio,2021,Febrero,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2021,Febrero,Panamá Oeste,No disponible,40-44,No disponible
Homicidio,2021,Febrero,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2021,Febrero,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Febrero,Comarca Ngäbe-Buglé,No disponible,15-17,Arma Blanca
Homicidio,2021,Febrero,Comarca Ngäbe-Buglé,No disponible,30-34,Arma Blanca
Homicidio,2021,Febrero,Herrera,No disponible,45-49,Arma Blanca
Homicidio,2021,Febrero,Bocas Del Toro,No disponible,35-39,Arma de Fuego
Homicidio,2021,Febrero,Bocas Del Toro,No disponible,0-4,No disponible
Homicidio,2021,Marzo,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Chiriquí,No disponible,18-24,Arma Blanca
Homicidio,2021,Marzo,Chiriquí,No disponible,40-44,Arma Blanca
Homicidio,2021,Marzo,Chiriquí,No disponible,25-29,Arma de Fuego
Homicidio,2021,Marzo,Chiriquí,No disponible,18-24,Arma de Fuego
Homicidio,2021,Marzo,Colón,No disponible,30-34,No disponible
Homicidio,2021,Marzo,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Marzo,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Marzo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Marzo,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2021,Marzo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Marzo,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Marzo,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2021,Marzo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Marzo,Colón,No disponible,18-24,Arma Blanca
Homicidio,2021,Marzo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,60-64,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,55-59,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,35-39,Objeto Contundente
Homicidio,2021,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Marzo,Los Santos,No disponible,30-34,Arma Blanca
Homicidio,2021,Marzo,Herrera,No disponible,45-49,Arma de Fuego
Homicidio,2021,Marzo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2021,Marzo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2021,Marzo,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Marzo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Marzo,Panamá Oeste,No disponible,40-44,Arma de Fuego
Homicidio,2021,Marzo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2021,Marzo,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Marzo,Coclé,No disponible,30-34,Arma de Fuego
Homicidio,2021,Marzo,Coclé,No disponible,18-24,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,35-39,Arma Blanca
Homicidio,2021,Abril,Panamá,No disponible,25-29,Arma Blanca
Homicidio,2021,Abril,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,35-39,Arma Blanca
Homicidio,2021,Abril,Panamá,No disponible,55-59,Objeto Contundente
Homicidio,2021,Abril,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,25-29,No disponible
Homicidio,2021,Abril,Colón,No disponible,50-54,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Abril,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Abril,Panamá,No disponible,40-44,Arma Blanca
Homicidio,2021,Abril,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2021,Abril,Darién,No disponible,50-54,Objeto Contundente
Homicidio,2021,Abril,Darién,No disponible,30-34,Arma Blanca
Homicidio,2021,Abril,Darién,No disponible,80 y más,Arma Blanca
Homicidio,2021,Abril,Darién,No disponible,30-34,Arma Blanca
Homicidio,2021,Abril,Panamá Oeste,No disponible,No disponible,No disponible
Homicidio,2021,Abril,Panamá Oeste,No disponible,50-54,Arma de Fuego
Homicidio,2021,Abril,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2021,Abril,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2021,Abril,Veraguas,No disponible,25-29,Objeto Contundente
Homicidio,2021,Abril,Chiriquí,No disponible,60-64,Objeto Contundente
Homicidio,2021,Abril,Coclé,No disponible,60-64,Objeto Contundente
Homicidio,2021,Abril,Coclé,No disponible,10-14,Arma Blanca
Homicidio,2021,Abril,Los Santos,No disponible,18-24,Arma de Fuego
Homicidio,2021,Abril,Bocas Del Toro,No disponible,30-34,Arma de Fuego
Homicidio,2021,Mayo,Colón,No disponible,0-4,Arma de Fuego
Homicidio,2021,Mayo,Colón,No disponible,30-34,No disponible
Homicidio,2021,Mayo,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Mayo,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2021,Mayo,Colón,No disponible,50-54,Arma de Fuego
Homicidio,2021,Mayo,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Mayo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Mayo,Herrera,No disponible,50-54,Arma de Fuego
Homicidio,2021,Mayo,Herrera,No disponible,55-59,Arma Blanca
Homicidio,2021,Mayo,Chiriquí,No disponible,18-24,Arma de Fuego
Homicidio,2021,Mayo,Chiriquí,No disponible,18-24,Arma de Fuego
Homicidio,2021,Mayo,Chiriquí,No disponible,18-24,Arma de Fuego
Homicidio,2021,Mayo,Chiriquí,No disponible,15-17,Arma de Fuego
Homicidio,2021,Mayo,Chiriquí,No disponible,50-54,Arma de Fuego
Homicidio,2021,Mayo,Chiriquí,No disponible,40-44,Arma de Fuego
Homicidio,2021,Mayo,Chiriquí,No disponible,No disponible,Arma Blanca
Homicidio,2021,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,0-4,No disponible
Homicidio,2021,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,30-34,Arma Blanca
Homicidio,2021,Mayo,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Mayo,Panamá Oeste,No disponible,55-59,Arma de Fuego
Homicidio,2021,Mayo,Panamá Oeste,No disponible,55-59,Arma de Fuego
Homicidio,2021,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2021,Mayo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Mayo,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Junio,Comarca Ngäbe-Buglé,No disponible,18-24,Arma Blanca
Homicidio,2021,Junio,Bocas Del Toro,No disponible,25-29,Arma Blanca
Homicidio,2021,Junio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Junio,Colón,No disponible,70-74,Arma Blanca
Homicidio,2021,Junio,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2021,Junio,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Junio,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Junio,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,0-4,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,5-9,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,55-59,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,30-34,No disponible
Homicidio,2021,Junio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Junio,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2021,Junio,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2021,Junio,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2021,Junio,Panamá Oeste,No disponible,15-17,No disponible
Homicidio,2021,Junio,Veraguas,No disponible,18-24,Arma Blanca
Homicidio,2021,Junio,Darién,No disponible,25-29,Arma Blanca
Homicidio,2021,Junio,Darién,No disponible,30-34,Arma Blanca
Homicidio,2021,Junio,Chiriquí,No disponible,18-24,Arma Blanca
Homicidio,2021,Junio,Chiriquí,No disponible,50-54,Arma de Fuego
Homicidio,2021,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,55-59,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,55-59,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,35-39,Arma Blanca
Homicidio,2021,Julio,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,65-69,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,65-69,Arma Blanca
Homicidio,2021,Julio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,60-64,Arma de Fuego
Homicidio,2021,Julio,Panamá Oeste,No disponible,50-54,Arma de Fuego
Homicidio,2021,Julio,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2021,Julio,Panamá Oeste,No disponible,40-44,No disponible
Homicidio,2021,Julio,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Julio,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Julio,Chiriquí,No disponible,5-9,Asfixia Mecánica
Homicidio,2021,Julio,Chiriquí,No disponible,25-29,Arma de Fuego
Homicidio,2021,Julio,Chiriquí,No disponible,30-34,Arma Blanca
Homicidio,2021,Julio,Coclé,No disponible,55-59,Arma Blanca
Homicidio,2021,Julio,Bocas Del Toro,No disponible,35-39,Arma Blanca
Homicidio,2021,Julio,Veraguas,No disponible,35-39,No disponible
Homicidio,2021,Julio,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Julio,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Julio,Colón,No disponible,50-54,Arma de Fuego
Homicidio,2021,Julio,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2021,Julio,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Julio,Colón,No disponible,50-54,Arma de Fuego
Homicidio,2021,Julio,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Julio,Darién,No disponible,65-69,No disponible
Homicidio,2021,Agosto,Panamá,No disponible,10-14,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,35-39,Arma Blanca
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,55-59,Asfixia Mecánica
Homicidio,2021,Agosto,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,60-64,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Agosto,Veraguas,No disponible,25-29,Arma de Fuego
Homicidio,2021,Agosto,Comarca Ngäbe-Buglé,No disponible,35-39,Arma Blanca
Homicidio,2021,Agosto,Comarca Ngäbe-Buglé,No disponible,55-59,Arma Blanca
Homicidio,2021,Agosto,Bocas Del Toro,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Colón,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Agosto,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2021,Agosto,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Agosto,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Agosto,Los Santos,No disponible,30-34,Arma de Fuego
Homicidio,2021,Agosto,Chiriquí,No disponible,25-29,Arma de Fuego
Homicidio,2021,Agosto,Chiriquí,No disponible,35-39,Arma de Fuego
Homicidio,2021,Agosto,Chiriquí,No disponible,35-39,Arma de Fuego
Homicidio,2021,Agosto,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Agosto,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Agosto,Panamá Oeste,No disponible,45-49,Arma Blanca
Homicidio,2021,Agosto,Panamá Oeste,No disponible,18-24,Arma Blanca
Homicidio,2021,Agosto,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Agosto,Darién,No disponible,25-29,Arma Blanca
Homicidio,2021,Agosto,Veraguas,No disponible,35-39,No disponible
Homicidio,2021,Septiembre,Panamá,No disponible,40-44,Arma Blanca
Homicidio,2021,Septiembre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,18-24,Objeto Contundente
Homicidio,2021,Septiembre,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,25-29,Arma Blanca
Homicidio,2021,Septiembre,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,25-29,Arma Blanca
Homicidio,2021,Septiembre,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2021,Septiembre,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Septiembre,Chiriquí,No disponible,30-34,Arma de Fuego
Homicidio,2021,Septiembre,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2021,Septiembre,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2021,Septiembre,Panamá Oeste,No disponible,45-49,Arma de Fuego
Homicidio,2021,Septiembre,Panamá Oeste,No disponible,40-44,Arma de Fuego
Homicidio,2021,Septiembre,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2021,Septiembre,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Septiembre,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2021,Septiembre,Panamá Oeste,No disponible,25-29,Arma Blanca
Homicidio,2021,Septiembre,Panamá Oeste,No disponible,0-4,No disponible
Homicidio,2021,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Septiembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Septiembre,Los Santos,No disponible,50-54,Arma de Fuego
Homicidio,2021,Octubre,Panamá Oeste,No disponible,40-44,Arma de Fuego
Homicidio,2021,Octubre,Panamá Oeste,No disponible,35-39,Arma Blanca
Homicidio,2021,Octubre,Panamá Oeste,No disponible,65-69,Arma Blanca
Homicidio,2021,Octubre,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2021,Octubre,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Octubre,Colón,No disponible,50-54,Arma Blanca
Homicidio,2021,Octubre,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,0-4,Objeto Contundente
Homicidio,2021,Octubre,Panamá,No disponible,30-34,Arma Blanca
